,coachID,year,teamID,leagueID,stint,won,lost,post_wins,post_losses
0,johnsne01,1961,PGR,ABL1,1,41.0,40.0,0.0,1.0
1,auerbre01,1946,WSC,NBA,1,49.0,11.0,2.0,4.0
2,birchpa01,1946,PIT,NBA,1,15.0,45.0,0.0,0.0
3,cliffro01,1946,CLR,NBA,2,13.0,10.0,1.0,2.0
4,cohalne01,1946,NYK,NBA,1,33.0,27.0,2.0,3.0
5,curtigl01,1946,DTF,NBA,1,12.0,22.0,0.0,0.0
6,dehnere01,1946,CLR,NBA,1,17.0,20.0,0.0,0.0
7,fitzgdi01,1946,TRH,NBA,1,2.0,1.0,0.0,0.0
8,gottled01,1946,PHW,NBA,1,35.0,25.0,8.0,2.0
9,haymale01,1946,TRH,NBA,3,0.0,1.0,0.0,0.0
10,loeffke01,1946,STB,NBA,1,38.0,23.0,1.0,2.0
11,morriro01,1946,PRO,NBA,1,28.0,32.0,0.0,0.0
12,olsenha01,1946,CHS,NBA,1,39.0,22.0,5.0,6.0
13,rolfero01,1946,TRH,NBA,4,17.0,27.0,0.0,0.0
14,russejo01,1946,BOS,NBA,1,22.0,38.0,0.0,0.0
15,sachsph01,1946,DTF,NBA,2,8.0,18.0,0.0,0.0
16,sadowed01,1946,TRH,NBA,2,3.0,9.0,0.0,0.0
17,auerbre01,1947,WSC,NBA,1,28.0,20.0,0.0,0.0
18,gottled01,1947,PHW,NBA,1,27.0,21.0,6.0,7.0
19,hickena01,1947,PRO,NBA,1,4.0,25.0,0.0,0.0
20,jeannbu01,1947,BLB,NBA,1,28.0,20.0,8.0,3.0
21,lapchjo01,1947,NYK,NBA,1,26.0,22.0,1.0,2.0
22,loeffke01,1947,STB,NBA,1,29.0,19.0,3.0,4.0
23,olsenha01,1947,CHS,NBA,1,28.0,20.0,2.0,3.0
24,russejo01,1947,BOS,NBA,1,20.0,28.0,1.0,2.0
25,soaral01,1947,PRO,NBA,2,2.0,17.0,0.0,0.0
26,armstcu01,1948,FTW,NBA,2,22.0,32.0,0.0,0.0
27,auerbre01,1948,WSC,NBA,1,38.0,22.0,6.0,5.0
28,benneca01,1948,FTW,NBA,1,0.0,6.0,0.0,0.0
29,brownph01,1948,CHS,NBA,2,10.0,1.0,0.0,0.0
30,friddbu01,1948,INJ,NBA,2,14.0,29.0,0.0,0.0
31,gottled01,1948,PHW,NBA,1,28.0,32.0,0.0,2.0
32,halebr01,1948,INJ,NBA,1,4.0,13.0,0.0,0.0
33,harrile01,1948,ROC,NBA,1,45.0,15.0,2.0,2.0
34,jeannbu01,1948,BLB,NBA,1,29.0,31.0,1.0,2.0
35,juliaal01,1948,BOS,NBA,1,25.0,35.0,0.0,0.0
36,kundljo01,1948,MNL,NBA,1,44.0,16.0,8.0,2.0
37,lapchjo01,1948,NYK,NBA,1,32.0,28.0,3.0,3.0
38,lewisgr01,1948,STB,NBA,1,29.0,31.0,0.0,2.0
39,loeffke01,1948,PRO,NBA,1,12.0,48.0,0.0,0.0
40,olsenha01,1948,CHS,NBA,1,28.0,21.0,0.0,2.0
41,auerbre01,1949,TRI,NBA,2,28.0,29.0,1.0,2.0
42,barkecl01,1949,INO,NBA,1,39.0,25.0,3.0,3.0
43,brownph01,1949,CHS,NBA,1,40.0,28.0,0.0,2.0
44,cervial01,1949,SYR,NBA,1,51.0,13.0,6.0,5.0
45,dardeji01,1949,DNN,NBA,1,11.0,51.0,0.0,0.0
46,duffeik01,1949,AND,NBA,2,1.0,2.0,0.0,0.0
47,feeribo01,1949,WSC,NBA,1,32.0,36.0,0.0,2.0
48,gottled01,1949,PHW,NBA,1,26.0,42.0,0.0,2.0
49,harrile01,1949,ROC,NBA,1,51.0,17.0,0.0,2.0
50,jeannbu01,1949,BLB,NBA,1,25.0,43.0,0.0,0.0
51,juliaal01,1949,BOS,NBA,1,22.0,46.0,0.0,0.0
52,kundljo01,1949,MNL,NBA,1,51.0,17.0,10.0,2.0
53,lapchjo01,1949,NYK,NBA,1,40.0,28.0,3.0,2.0
54,lewisgr01,1949,STB,NBA,1,26.0,42.0,0.0,0.0
55,mendemu01,1949,FTW,NBA,1,40.0,28.0,2.0,2.0
56,mooredo01,1949,AND,NBA,3,15.0,11.0,4.0,4.0
57,pottero01,1949,TRI,NBA,1,1.0,6.0,0.0,0.0
58,schulho01,1949,AND,NBA,1,21.0,14.0,0.0,0.0
59,shippch01,1949,WAT,NBA,1,8.0,27.0,0.0,0.0
60,smileja01,1949,WAT,NBA,2,11.0,16.0,0.0,0.0
61,sueseke01,1949,SHE,NBA,1,22.0,40.0,1.0,2.0
62,auerbre01,1950,BOS,NBA,1,39.0,30.0,0.0,2.0
63,barkecl01,1950,INO,NBA,1,24.0,32.0,0.0,0.0
64,budkowa01,1950,BLB,NBA,2,10.0,19.0,0.0,0.0
65,cervial01,1950,SYR,NBA,1,32.0,34.0,4.0,3.0
66,gottled01,1950,PHW,NBA,1,40.0,26.0,0.0,2.0
67,harrile01,1950,ROC,NBA,1,41.0,27.0,9.0,5.0
68,jeannbu01,1950,BLB,NBA,1,14.0,23.0,0.0,0.0
69,joneswa03,1950,INO,NBA,2,7.0,5.0,1.0,2.0
70,kundljo01,1950,MNL,NBA,1,44.0,24.0,3.0,4.0
71,lapchjo01,1950,NYK,NBA,1,36.0,30.0,8.0,6.0
72,loganjo01,1950,TRI,NBA,2,2.0,1.0,0.0,0.0
73,mckinbo01,1950,WSC,NBA,1,10.0,25.0,0.0,0.0
74,mcmilda01,1950,TRI,NBA,1,9.0,14.0,0.0,0.0
75,mendemu01,1950,FTW,NBA,1,32.0,36.0,1.0,2.0
76,todormi01,1950,TRI,NBA,3,14.0,28.0,0.0,0.0
77,auerbre01,1951,BOS,NBA,1,39.0,27.0,1.0,2.0
78,birchpa01,1951,FTW,NBA,1,29.0,37.0,0.0,2.0
79,cervial01,1951,SYR,NBA,1,40.0,26.0,3.0,4.0
80,gottled01,1951,PHW,NBA,1,33.0,33.0,1.0,2.0
81,harrile01,1951,ROC,NBA,1,41.0,25.0,3.0,3.0
82,kundljo01,1951,MNL,NBA,1,40.0,26.0,9.0,4.0
83,lapchjo01,1951,NYK,NBA,1,37.0,29.0,8.0,6.0
84,mooredo01,1951,MLH,NBA,1,17.0,49.0,0.0,0.0
85,reisech01,1951,BLB,NBA,2,8.0,19.0,0.0,0.0
86,schaehe01,1951,INO,NBA,1,34.0,32.0,0.0,2.0
87,scolafr01,1951,BLB,NBA,1,12.0,27.0,0.0,0.0
88,auerbre01,1952,BOS,NBA,1,46.0,25.0,3.0,3.0
89,beecl01,1952,BLB,NBA,2,16.0,51.0,0.0,2.0
90,birchpa01,1952,FTW,NBA,1,36.0,33.0,4.0,4.0
91,cervial01,1952,SYR,NBA,1,47.0,24.0,0.0,2.0
92,gottled01,1952,PHW,NBA,1,12.0,57.0,0.0,0.0
93,harrile01,1952,ROC,NBA,1,44.0,26.0,1.0,2.0
94,kundljo01,1952,MNL,NBA,1,48.0,22.0,9.0,3.0
95,lapchjo01,1952,NYK,NBA,1,47.0,23.0,6.0,5.0
96,levanan01,1952,MLH,NBA,1,27.0,44.0,0.0,0.0
97,reisech01,1952,BLB,NBA,1,0.0,3.0,0.0,0.0
98,schaehe01,1952,INO,NBA,1,28.0,43.0,0.0,2.0
99,auerbre01,1953,BOS,NBA,1,42.0,30.0,2.0,4.0
100,beecl01,1953,BLB,NBA,1,16.0,56.0,0.0,0.0
101,birchpa01,1953,FTW,NBA,1,40.0,32.0,0.0,4.0
102,cervial01,1953,SYR,NBA,1,42.0,30.0,9.0,4.0
103,gottled01,1953,PHW,NBA,1,29.0,43.0,0.0,0.0
104,harrile01,1953,ROC,NBA,1,44.0,28.0,3.0,3.0
105,holzmre01,1953,MLH,NBA,2,10.0,16.0,0.0,0.0
106,kundljo01,1953,MNL,NBA,1,46.0,26.0,9.0,4.0
107,lapchjo01,1953,NYK,NBA,1,44.0,28.0,0.0,4.0
108,levanan01,1953,MLH,NBA,1,11.0,35.0,0.0,0.0
109,auerbre01,1954,BOS,NBA,1,36.0,36.0,3.0,4.0
110,cervial01,1954,SYR,NBA,1,43.0,29.0,7.0,4.0
111,eckmach01,1954,FTW,NBA,1,43.0,29.0,6.0,5.0
112,gottled01,1954,PHW,NBA,1,33.0,39.0,0.0,0.0
113,harrile01,1954,ROC,NBA,1,29.0,43.0,1.0,2.0
114,holzmre01,1954,MLH,NBA,1,26.0,46.0,0.0,0.0
115,kundljo01,1954,MNL,NBA,1,40.0,32.0,3.0,4.0
116,lapchjo01,1954,NYK,NBA,1,38.0,34.0,1.0,2.0
117,auerbre01,1955,BOS,NBA,1,39.0,33.0,1.0,2.0
118,borylvi01,1955,NYK,NBA,2,9.0,12.0,0.0,0.0
119,cervial01,1955,SYR,NBA,1,35.0,37.0,4.0,4.0
120,eckmach01,1955,FTW,NBA,1,37.0,35.0,4.0,6.0
121,holzmre01,1955,STL,NBA,1,33.0,39.0,4.0,4.0
122,kundljo01,1955,MNL,NBA,1,33.0,39.0,1.0,2.0
123,lapchjo01,1955,NYK,NBA,1,26.0,25.0,0.0,0.0
124,senesge01,1955,PHW,NBA,1,45.0,27.0,7.0,3.0
125,wanzebo01,1955,ROC,NBA,1,31.0,41.0,0.0,0.0
126,auerbre01,1956,BOS,NBA,1,44.0,28.0,7.0,3.0
127,borylvi01,1956,NYK,NBA,1,36.0,36.0,0.0,0.0
128,cervial01,1956,SYR,NBA,1,4.0,8.0,0.0,0.0
129,eckmach01,1956,FTW,NBA,1,34.0,38.0,0.0,2.0
130,hannual01,1956,STL,NBA,3,15.0,16.0,6.0,4.0
131,holzmre01,1956,STL,NBA,1,14.0,19.0,0.0,0.0
132,kundljo01,1956,MNL,NBA,1,34.0,38.0,2.0,3.0
133,martisl01,1956,STL,NBA,2,5.0,3.0,0.0,0.0
134,senesge01,1956,PHW,NBA,1,37.0,35.0,0.0,2.0
135,seymopa01,1956,SYR,NBA,2,34.0,26.0,2.0,3.0
136,wanzebo01,1956,ROC,NBA,1,31.0,41.0,0.0,0.0
137,auerbre01,1957,BOS,NBA,1,49.0,23.0,6.0,5.0
138,borylvi01,1957,NYK,NBA,1,35.0,37.0,0.0,0.0
139,eckmach01,1957,DET,NBA,1,9.0,16.0,0.0,0.0
140,hannual01,1957,STL,NBA,1,41.0,31.0,8.0,3.0
141,kundljo01,1957,MNL,NBA,2,10.0,23.0,0.0,0.0
142,mikange01,1957,MNL,NBA,1,9.0,30.0,0.0,0.0
143,rochare01,1957,DET,NBA,2,24.0,23.0,3.0,4.0
144,senesge01,1957,PHW,NBA,1,37.0,35.0,3.0,5.0
145,seymopa01,1957,SYR,NBA,1,41.0,31.0,1.0,2.0
146,wanzebo01,1957,CIN,NBA,1,33.0,39.0,0.0,2.0
147,auerbre01,1958,BOS,NBA,1,52.0,20.0,8.0,3.0
148,cervial01,1958,PHW,NBA,1,32.0,40.0,0.0,0.0
149,kundljo01,1958,MNL,NBA,1,33.0,39.0,6.0,7.0
150,levanan01,1958,NYK,NBA,1,40.0,32.0,0.0,2.0
151,macaued01,1958,STL,NBA,2,43.0,19.0,2.0,4.0
152,marshto01,1958,CIN,NBA,2,16.0,38.0,0.0,0.0
153,phillan01,1958,STL,NBA,1,6.0,4.0,0.0,0.0
154,rochare01,1958,DET,NBA,1,28.0,44.0,1.0,2.0
155,seymopa01,1958,SYR,NBA,1,35.0,37.0,5.0,4.0
156,wanzebo01,1958,CIN,NBA,1,3.0,15.0,0.0,0.0
157,auerbre01,1959,BOS,NBA,1,59.0,16.0,8.0,5.0
158,braunca01,1959,NYK,NBA,2,19.0,29.0,0.0,0.0
159,castejo01,1959,MNL,NBA,1,11.0,25.0,0.0,0.0
160,johnsne01,1959,PHW,NBA,1,49.0,26.0,4.0,5.0
161,levanan01,1959,NYK,NBA,1,8.0,19.0,0.0,0.0
162,macaued01,1959,STL,NBA,1,46.0,29.0,7.0,7.0
163,marshto01,1959,CIN,NBA,1,19.0,56.0,0.0,0.0
164,mcguidi01,1959,DET,NBA,2,17.0,24.0,0.0,2.0
165,pollaji01,1959,MNL,NBA,2,14.0,25.0,5.0,4.0
166,rochare01,1959,DET,NBA,1,13.0,21.0,0.0,0.0
167,seymopa01,1959,SYR,NBA,1,45.0,30.0,1.0,2.0
168,auerbre01,1960,BOS,NBA,1,57.0,22.0,8.0,2.0
169,braunca01,1960,NYK,NBA,1,21.0,58.0,0.0,0.0
170,hannual01,1960,SYR,NBA,1,38.0,41.0,4.0,4.0
171,johnsne01,1960,PHW,NBA,1,46.0,33.0,0.0,3.0
172,mcguidi01,1960,DET,NBA,1,34.0,45.0,2.0,3.0
173,schaufr01,1960,LAL,NBA,1,36.0,43.0,6.0,6.0
174,seymopa01,1960,STL,NBA,1,51.0,28.0,5.0,7.0
175,wolfch01,1960,CIN,NBA,1,33.0,46.0,0.0,0.0
176,auerbre01,1961,BOS,NBA,1,60.0,20.0,8.0,6.0
177,dovoved01,1961,NYK,NBA,1,29.0,51.0,0.0,0.0
178,hannual01,1961,SYR,NBA,1,41.0,39.0,2.0,3.0
179,levanan01,1961,STL,NBA,2,20.0,40.0,0.0,0.0
180,mcguidi01,1961,DET,NBA,1,37.0,43.0,5.0,5.0
181,mcguifr01,1961,PHW,NBA,1,49.0,31.0,6.0,6.0
182,pettibo01,1961,STL,NBA,3,4.0,2.0,0.0,0.0
183,pollaji01,1961,CHP,NBA,1,18.0,62.0,0.0,0.0
184,schaufr01,1961,LAL,NBA,1,54.0,26.0,7.0,6.0
185,seymopa01,1961,STL,NBA,1,5.0,9.0,0.0,0.0
186,wolfch01,1961,CIN,NBA,1,43.0,37.0,1.0,3.0
187,auerbre01,1962,BOS,NBA,1,58.0,22.0,8.0,5.0
188,dovoved01,1962,NYK,NBA,1,21.0,59.0,0.0,0.0
189,feeribo01,1962,SFW,NBA,1,31.0,49.0,0.0,0.0
190,gallaha01,1962,STL,NBA,1,48.0,32.0,6.0,5.0
191,hannual01,1962,SYR,NBA,1,48.0,32.0,2.0,3.0
192,leonasl01,1962,CHZ,NBA,2,13.0,29.0,0.0,0.0
193,mcguidi01,1962,DET,NBA,1,34.0,46.0,1.0,3.0
194,mcmahja01,1962,CHZ,NBA,1,12.0,26.0,0.0,0.0
195,schaufr01,1962,LAL,NBA,1,53.0,27.0,6.0,7.0
196,wolfch01,1962,CIN,NBA,1,42.0,38.0,6.0,6.0
197,auerbre01,1963,BOS,NBA,1,59.0,21.0,8.0,2.0
198,dovoved01,1963,NYK,NBA,1,22.0,58.0,0.0,0.0
199,gallaha01,1963,STL,NBA,1,46.0,34.0,6.0,6.0
200,hannual01,1963,SFW,NBA,1,48.0,32.0,5.0,7.0
201,leonasl01,1963,BAL,NBA,1,31.0,49.0,0.0,0.0
202,mcmahja01,1963,CIN,NBA,1,55.0,25.0,4.0,6.0
203,schaufr01,1963,LAL,NBA,1,42.0,38.0,2.0,3.0
204,schaydo01,1963,PHI,NBA,1,34.0,46.0,2.0,3.0
205,wolfch01,1963,DET,NBA,1,23.0,57.0,0.0,0.0
206,auerbre01,1964,BOS,NBA,1,62.0,18.0,8.0,4.0
207,debusda01,1964,DET,NBA,2,29.0,40.0,0.0,0.0
208,dovoved01,1964,NYK,NBA,1,12.0,26.0,0.0,0.0
209,gallaha01,1964,NYK,NBA,2,19.0,23.0,0.0,0.0
210,gallaha01,1964,STL,NBA,1,17.0,16.0,0.0,0.0
211,gueriri01,1964,STL,NBA,2,28.0,19.0,1.0,3.0
212,hannual01,1964,SFW,NBA,1,17.0,63.0,0.0,0.0
213,jeannbu01,1964,BAL,NBA,1,37.0,43.0,5.0,5.0
214,mcmahja01,1964,CIN,NBA,1,48.0,32.0,1.0,3.0
215,schaufr01,1964,LAL,NBA,1,49.0,31.0,5.0,6.0
216,schaydo01,1964,PHI,NBA,1,40.0,40.0,6.0,5.0
217,wolfch01,1964,DET,NBA,1,2.0,9.0,0.0,0.0
218,auerbre01,1965,BOS,NBA,1,54.0,26.0,11.0,6.0
219,debusda01,1965,DET,NBA,1,22.0,58.0,0.0,0.0
220,gallaha01,1965,NYK,NBA,1,6.0,15.0,0.0,0.0
221,gueriri01,1965,STL,NBA,1,36.0,44.0,6.0,4.0
222,hannual01,1965,SFW,NBA,1,35.0,45.0,0.0,0.0
223,mcguidi01,1965,NYK,NBA,2,24.0,35.0,0.0,0.0
224,mcmahja01,1965,CIN,NBA,1,45.0,35.0,2.0,3.0
225,schaufr01,1965,LAL,NBA,1,45.0,35.0,7.0,7.0
226,schaydo01,1965,PHI,NBA,1,55.0,25.0,1.0,4.0
227,seymopa01,1965,BAL,NBA,1,38.0,42.0,0.0,3.0
228,butchdo01,1966,DET,NBA,2,2.0,6.0,0.0,0.0
229,debusda01,1966,DET,NBA,1,28.0,45.0,0.0,0.0
230,farmemi01,1966,BAL,NBA,1,1.0,8.0,0.0,0.0
231,gueriri01,1966,STL,NBA,1,39.0,42.0,5.0,4.0
232,hannual01,1966,PHI,NBA,1,68.0,13.0,11.0,4.0
233,jeannbu01,1966,BAL,NBA,2,3.0,13.0,0.0,0.0
234,kerrjo01,1966,CHI,NBA,1,33.0,48.0,0.0,3.0
235,mcguidi01,1966,NYK,NBA,1,36.0,45.0,1.0,3.0
236,mcmahja01,1966,CIN,NBA,1,39.0,42.0,1.0,3.0
237,russebi01,1966,BOS,NBA,1,60.0,21.0,4.0,5.0
238,schaufr01,1966,LAL,NBA,1,36.0,45.0,0.0,3.0
239,sharmbi01,1966,SFW,NBA,1,44.0,37.0,9.0,6.0
240,shuege01,1966,BAL,NBA,3,16.0,40.0,0.0,0.0
241,bassbo01,1967,DNR,ABA,1,45.0,33.0,2.0,3.0
242,biancal01,1967,SEA,NBA,1,23.0,59.0,0.0,0.0
243,brighal01,1967,ANA,ABA,1,12.0,24.0,0.0,0.0
244,butchdo01,1967,DET,NBA,1,40.0,42.0,2.0,4.0
245,cazzevi01,1967,PTP,ABA,1,54.0,24.0,11.0,4.0
246,dinneha01,1967,ANA,ABA,2,13.0,29.0,0.0,0.0
247,givenjo01,1967,KEN,ABA,1,5.0,12.0,0.0,0.0
248,gueriri01,1967,STL,NBA,1,56.0,26.0,2.0,4.0
249,hagancl01,1967,DLC,ABA,1,46.0,32.0,4.0,4.0
250,halebr01,1967,OAK,ABA,1,22.0,56.0,0.0,0.0
251,hannual01,1967,PHI,NBA,1,62.0,20.0,7.0,6.0
252,holzmre01,1967,NYK,NBA,2,28.0,17.0,2.0,4.0
253,juckeed01,1967,CIN,NBA,1,39.0,43.0,0.0,0.0
254,kerrjo01,1967,CHI,NBA,1,29.0,53.0,1.0,4.0
255,martisl01,1967,HSM,ABA,1,29.0,49.0,0.0,3.0
256,mccarba01,1967,NOB,ABA,1,48.0,30.0,10.0,7.0
257,mcguidi01,1967,NYK,NBA,1,15.0,22.0,0.0,0.0
258,mcmahja01,1967,SDR,NBA,1,15.0,67.0,0.0,0.0
259,pollaji01,1967,MNM,ABA,1,50.0,28.0,4.0,6.0
260,rhodege01,1967,KEN,ABA,2,31.0,30.0,2.0,3.0
261,russebi01,1967,BOS,NBA,1,54.0,28.0,12.0,7.0
262,sharmbi01,1967,SFW,NBA,1,43.0,39.0,4.0,6.0
263,shuege01,1967,BAL,NBA,1,36.0,46.0,0.0,0.0
264,stavela01,1967,INA,ABA,1,38.0,40.0,0.0,3.0
265,vanbrbu01,1967,LAL,NBA,1,52.0,30.0,10.0,5.0
266,zasloma01,1967,NJA,ABA,1,36.0,42.0,0.0,0.0
267,bassbo01,1968,DNR,ABA,1,44.0,34.0,3.0,4.0
268,biancal01,1968,SEA,NBA,1,30.0,52.0,0.0,0.0
269,butchdo01,1968,DET,NBA,1,10.0,12.0,0.0,0.0
270,costela01,1968,MIL,NBA,1,27.0,55.0,0.0,0.0
271,gueriri01,1968,ATL,NBA,1,48.0,34.0,5.0,6.0
272,hagancl01,1968,DLC,ABA,1,41.0,37.0,3.0,4.0
273,hannual01,1968,OAK,ABA,1,60.0,18.0,12.0,4.0
274,hardiji01,1968,MNP,ABA,1,18.0,8.0,0.0,0.0
275,hardiji01,1968,MNP,ABA,3,2.0,5.0,0.0,0.0
276,holzmre01,1968,NYK,NBA,1,54.0,28.0,6.0,4.0
277,juckeed01,1968,CIN,NBA,1,41.0,41.0,0.0,0.0
278,kerrjo01,1968,PHO,NBA,1,16.0,66.0,0.0,0.0
279,leege01,1968,SFW,NBA,1,41.0,41.0,2.0,4.0
280,leonasl01,1968,INA,ABA,2,42.0,27.0,9.0,8.0
281,martisl01,1968,HSM,ABA,1,3.0,9.0,0.0,0.0
282,mccarba01,1968,NOB,ABA,1,46.0,32.0,4.0,7.0
283,mcmahja01,1968,SDR,NBA,1,37.0,45.0,2.0,4.0
284,mikkeve01,1968,MNP,ABA,2,6.0,6.0,0.0,0.0
285,mottadi01,1968,CHI,NBA,1,33.0,49.0,0.0,0.0
286,pollaji01,1968,MMF,ABA,1,43.0,35.0,5.0,7.0
287,ramsaja01,1968,PHI,NBA,1,55.0,27.0,1.0,4.0
288,rhodege01,1968,KEN,ABA,1,42.0,36.0,3.0,4.0
289,russebi01,1968,BOS,NBA,1,48.0,34.0,12.0,6.0
290,seymopa01,1968,DET,NBA,2,22.0,38.0,0.0,0.0
291,sharmbi01,1968,LAS,ABA,1,33.0,45.0,0.0,0.0
292,shuege01,1968,BAL,NBA,1,57.0,25.0,0.0,4.0
293,stavela01,1968,INA,ABA,1,2.0,7.0,0.0,0.0
294,vanbrbu01,1968,LAL,NBA,1,55.0,27.0,11.0,7.0
295,weaveji01,1968,HSM,ABA,2,20.0,46.0,0.0,0.0
296,youngve01,1968,MNP,ABA,4,10.0,23.0,3.0,4.0
297,zasloma01,1968,NYA,ABA,1,17.0,61.0,0.0,0.0
298,attleal01,1969,SFW,NBA,2,8.0,22.0,0.0,0.0
299,belmojo01,1969,DNR,ABA,2,42.0,14.0,5.0,7.0
300,biancal01,1969,WSA,ABA,1,44.0,40.0,3.0,4.0
301,blitmha01,1969,MMF,ABA,2,18.0,46.0,0.0,0.0
302,clarkjo01,1969,PTP,ABA,1,14.0,25.0,0.0,0.0
303,colanje01,1969,PHO,NBA,2,24.0,20.0,3.0,4.0
304,costela01,1969,MIL,NBA,1,56.0,26.0,5.0,5.0
305,cousybo01,1969,CIN,NBA,1,36.0,46.0,0.0,0.0
306,gueriri01,1969,ATL,NBA,1,48.0,34.0,4.0,5.0
307,hagancl01,1969,DLC,ABA,1,22.0,21.0,0.0,0.0
308,hannual01,1969,SDR,NBA,2,18.0,38.0,0.0,0.0
309,heinsto01,1969,BOS,NBA,1,34.0,48.0,0.0,0.0
310,holzmre01,1969,NYK,NBA,1,60.0,22.0,12.0,7.0
311,jeannbu01,1969,PTP,ABA,2,15.0,30.0,0.0,0.0
312,kerrjo01,1969,PHO,NBA,1,15.0,23.0,0.0,0.0
313,laresyo01,1969,NYA,ABA,1,39.0,45.0,3.0,4.0
314,leege01,1969,SFW,NBA,1,22.0,30.0,0.0,0.0
315,leonasl01,1969,INA,ABA,1,59.0,25.0,12.0,3.0
316,mccarba01,1969,NOB,ABA,1,42.0,42.0,0.0,0.0
317,mckinbo01,1969,CAR,ABA,1,42.0,42.0,0.0,4.0
318,mclenjo01,1969,DNR,ABA,1,9.0,19.0,0.0,0.0
319,mcmahja01,1969,SDR,NBA,1,9.0,17.0,0.0,0.0
320,mottadi01,1969,CHI,NBA,1,39.0,43.0,1.0,4.0
321,mullajo01,1969,LAL,NBA,1,46.0,36.0,11.0,7.0
322,pollaji01,1969,MMF,ABA,1,5.0,15.0,0.0,0.0
323,ramsaja01,1969,PHI,NBA,1,42.0,40.0,1.0,4.0
324,rhodege01,1969,KEN,ABA,1,45.0,39.0,5.0,7.0
325,sharmbi01,1969,LAS,ABA,1,43.0,41.0,10.0,7.0
326,shuege01,1969,BAL,NBA,1,50.0,32.0,3.0,4.0
327,vanbrbu01,1969,DET,NBA,1,31.0,51.0,0.0,0.0
328,wilkele01,1969,SEA,NBA,1,36.0,46.0,0.0,0.0
329,willima05,1969,DLC,ABA,2,23.0,18.0,2.0,4.0
330,albecst01,1970,DNR,ABA,2,27.0,44.0,0.0,0.0
331,attleal01,1970,SFW,NBA,1,41.0,41.0,1.0,4.0
332,bassbo01,1970,FLO,ABA,2,19.0,17.0,2.0,4.0
